       # Time (ps)   MSD_mean (Angstrom^2)    MSD_std (Angstrom^2)
        742.000000             25.66298278              4.52678843
        744.000000             25.72159107              4.53852556
        746.000000             25.77491399              4.54798105
        748.000000             25.83149363              4.55217761
        750.000000             25.88657649              4.55626890
        752.000000             25.94347236              4.56517266
        754.000000             25.99591246              4.57495131
        756.000000             26.05582899              4.57695403
        758.000000             26.11372261              4.58448716
        760.000000             26.16835967              4.58740679
        762.000000             26.22441898              4.59263939
        764.000000             26.27765574              4.59746416
        766.000000             26.32924579              4.59682902
        768.000000             26.38087324              4.60361296
        770.000000             26.43214710              4.60819819
        772.000000             26.48124798              4.61020360
        774.000000             26.53148680              4.60907290
        776.000000             26.58260408              4.61383386
        778.000000             26.63637899              4.61021321
        780.000000             26.68969334              4.61873336
        782.000000             26.74112704              4.62416623
        784.000000             26.79420591              4.62984164
        786.000000             26.84589290              4.63519694
        788.000000             26.90050769              4.63577948
        790.000000             26.94881093              4.64350698
        792.000000             27.00550988              4.65121727
        794.000000             27.05725326              4.66138801
        796.000000             27.11170660              4.66262995
        798.000000             27.16556023              4.66989675
        800.000000             27.21789540              4.67843245
        802.000000             27.27388100              4.68697898
        804.000000             27.32551068              4.69159445
        806.000000             27.37938897              4.69732743
        808.000000             27.43000453              4.70346674
        810.000000             27.48275875              4.71248970
        812.000000             27.53774422              4.71760389
        814.000000             27.59104296              4.72644494
        816.000000             27.64829811              4.72895056
        818.000000             27.70583328              4.73407430
        820.000000             27.76408731              4.73955214
        822.000000             27.81898671              4.73616678
        824.000000             27.87161227              4.72993950
        826.000000             27.93051434              4.73090740
        828.000000             27.99314766              4.73151639
        830.000000             28.05245344              4.73401961
        832.000000             28.11673371              4.73813297
        834.000000             28.17163047              4.73978326
        836.000000             28.22966157              4.74380745
        838.000000             28.29021692              4.75224956
        840.000000             28.35000871              4.75129314
        842.000000             28.40957809              4.76039212
        844.000000             28.47619420              4.76746477
        846.000000             28.53561460              4.77518477
        848.000000             28.59430408              4.78279290
        850.000000             28.65618601              4.79742699
        852.000000             28.72167287              4.80520925
        854.000000             28.78626463              4.81588615
        856.000000             28.85008563              4.81977935
        858.000000             28.90901328              4.82713344
        860.000000             28.97924836              4.83940851
        862.000000             29.04170318              4.85118764
        864.000000             29.10536562              4.85514772
        866.000000             29.17299235              4.87024098
        868.000000             29.23583878              4.87601636
        870.000000             29.29425541              4.87926244
        872.000000             29.35649001              4.89286443
        874.000000             29.42622301              4.90049519
        876.000000             29.49235642              4.91372962
        878.000000             29.55192734              4.91249266
        880.000000             29.61613707              4.91697612
        882.000000             29.67496266              4.92748258
        884.000000             29.73979241              4.92394250
        886.000000             29.80377016              4.92992633
        888.000000             29.86812686              4.93481123
        890.000000             29.92565960              4.94055925
        892.000000             29.98346712              4.94444269
        894.000000             30.03741808              4.94184918
        896.000000             30.09216197              4.94717497
        898.000000             30.15693419              4.95711391
        900.000000             30.21197306              4.95848646
        902.000000             30.27127800              4.96419924
        904.000000             30.33655620              4.96327475
        906.000000             30.39421376              4.96550440
        908.000000             30.44591052              4.97066023
        910.000000             30.49487924              4.96464395
        912.000000             30.54763504              4.96698086
        914.000000             30.60115742              4.96762402
        916.000000             30.66174982              4.97969426
        918.000000             30.71467348              4.98403346
        920.000000             30.76915653              4.98399554
        922.000000             30.82898662              4.98917930
        924.000000             30.88942184              4.98779857
        926.000000             30.94717283              4.98175472
        928.000000             31.01212107              4.99234450
        930.000000             31.08352386              4.99121376
        932.000000             31.15202167              5.01177924
        934.000000             31.21037777              5.02078411
        936.000000             31.26511372              5.03429985
        938.000000             31.33122226              5.03451188
        940.000000             31.40448915              5.05420234
        942.000000             31.44277327              5.07211006
        944.000000             31.50633038              5.07970388
        946.000000             31.56596092              5.10355402
        948.000000             31.60789746              5.12021858
        950.000000             31.66347386              5.12851583
        952.000000             31.71926804              5.12841127
        954.000000             31.79273775              5.11223843
        956.000000             31.83767755              5.11961348
        958.000000             31.90756488              5.12619364
        960.000000             31.96343335              5.13806728
        962.000000             32.01567533              5.14398443
        964.000000             32.07745393              5.15733609
        966.000000             32.12261470              5.17367607
        968.000000             32.18259332              5.19381397
        970.000000             32.25895461              5.21290208
        972.000000             32.32805359              5.23211923
        974.000000             32.40531754              5.23507020
        976.000000             32.48156822              5.26094422
        978.000000             32.56477141              5.27726602
        980.000000             32.65121622              5.29875407
        982.000000             32.74914117              5.31568603
        984.000000             32.84076742              5.38277978
        986.000000             32.90278265              5.43572527
        988.000000             32.99604721              5.51230015
        990.000000             33.05180845              5.55558929
        992.000000             33.11958337              5.64008383
        994.000000             33.16857453              5.65433423
        996.000000             33.20567905              5.66240566
        998.000000             33.14915850              5.74355065
       1000.000000             33.21130278              5.51180118
       
