       # Time (ps)   MSD_mean (Angstrom^2)    MSD_std (Angstrom^2)
        926.000000              7.45343076              0.25306292
        928.000000              7.45834156              0.25631012
        930.000000              7.46966869              0.25188677
        932.000000              7.47763225              0.25459631
        934.000000              7.49023082              0.25521718
        936.000000              7.50103864              0.25395492
        938.000000              7.51223145              0.25860352
        940.000000              7.51607612              0.25788401
        942.000000              7.52642806              0.25848989
        944.000000              7.53551836              0.25893861
        946.000000              7.54470116              0.26612894
        948.000000              7.55542530              0.26567069
        950.000000              7.56694951              0.26381998
        952.000000              7.58106553              0.26506344
        954.000000              7.59572709              0.26716265
        956.000000              7.60690802              0.26069633
        958.000000              7.61928387              0.26417531
        960.000000              7.63183950              0.26405560
        962.000000              7.64503348              0.25171623
        964.000000              7.64794588              0.25606167
        966.000000              7.64835867              0.25492083
        968.000000              7.64894204              0.24616615
        970.000000              7.66352154              0.25279194
        972.000000              7.66370307              0.25526472
        974.000000              7.67629737              0.26516465
        976.000000              7.68458325              0.27094516
        978.000000              7.69140232              0.27841255
        980.000000              7.70891495              0.28145441
        982.000000              7.70377341              0.27337420
        984.000000              7.70725126              0.26968413
        986.000000              7.73385076              0.27123572
        988.000000              7.74904498              0.27561562
        990.000000              7.74892498              0.28555926
        992.000000              7.75518892              0.28594115
        994.000000              7.77027746              0.29140119
        996.000000              7.77551819              0.24823912
        998.000000              7.67647542              0.26906003
