       # Time (ps)   MSD_mean (Angstrom^2)    MSD_std (Angstrom^2)
        890.000000             28.49014996              3.37834663
        892.000000             28.54419407              3.38646034
        894.000000             28.59210606              3.39296630
        896.000000             28.64078082              3.39892199
        898.000000             28.69185324              3.40631904
        900.000000             28.74255943              3.41289290
        902.000000             28.79284345              3.41903955
        904.000000             28.84496293              3.42494957
        906.000000             28.89493676              3.43380948
        908.000000             28.94676205              3.43776026
        910.000000             28.99434595              3.44427750
        912.000000             29.04633042              3.45464177
        914.000000             29.10086508              3.46064371
        916.000000             29.15236577              3.46544833
        918.000000             29.20170836              3.47167988
        920.000000             29.25115393              3.48011664
        922.000000             29.29954407              3.48857628
        924.000000             29.35064800              3.49744839
        926.000000             29.39846859              3.50242602
        928.000000             29.45067327              3.51084185
        930.000000             29.50140282              3.51823256
        932.000000             29.55323114              3.52534589
        934.000000             29.60306738              3.53281619
        936.000000             29.65205220              3.54258522
        938.000000             29.70089771              3.55097358
        940.000000             29.74981240              3.56065508
        942.000000             29.79851952              3.57328120
        944.000000             29.84413719              3.58406078
        946.000000             29.89225591              3.59206721
        948.000000             29.94128125              3.60591664
        950.000000             29.98834305              3.61647234
        952.000000             30.03982792              3.62711104
        954.000000             30.08900208              3.63784940
        956.000000             30.13798708              3.64520227
        958.000000             30.18916776              3.65422290
        960.000000             30.23378106              3.66539067
        962.000000             30.28548543              3.67765691
        964.000000             30.33635475              3.68416191
        966.000000             30.38540798              3.69322653
        968.000000             30.43410980              3.70567608
        970.000000             30.48456922              3.71244831
        972.000000             30.53165252              3.72316238
        974.000000             30.58166187              3.73440571
        976.000000             30.62879569              3.74704416
        978.000000             30.68083555              3.75680286
        980.000000             30.72919091              3.76959630
        982.000000             30.77822482              3.78079367
        984.000000             30.82822212              3.79701442
        986.000000             30.87867373              3.80537349
        988.000000             30.92987849              3.81930982
        990.000000             30.98306329              3.83168418
        992.000000             31.03293997              3.84350416
        994.000000             31.08502497              3.85551895
        996.000000             31.13647405              3.87139914
        998.000000             31.18449184              3.88146129
       1000.000000             31.23567068              3.89746908
       1002.000000             31.28852564              3.90909082
       1004.000000             31.33735117              3.92045964
       1006.000000             31.39138531              3.93452137
       1008.000000             31.44386232              3.94901920
       1010.000000             31.49701272              3.96337527
       1012.000000             31.54858850              3.97553296
       1014.000000             31.60346090              3.99003430
       1016.000000             31.65653424              4.00531842
       1018.000000             31.70917239              4.01844721
       1020.000000             31.76006952              4.03498264
       1022.000000             31.81119405              4.04788244
       1024.000000             31.86299097              4.06075635
       1026.000000             31.91288999              4.07492090
       1028.000000             31.96332773              4.08634828
       1030.000000             32.01473670              4.09812255
       1032.000000             32.06583207              4.11335012
       1034.000000             32.11572695              4.12424903
       1036.000000             32.17076882              4.13759523
       1038.000000             32.21852261              4.15030877
       1040.000000             32.27395206              4.16259540
       1042.000000             32.32352695              4.17358516
       1044.000000             32.37576774              4.18874589
       1046.000000             32.42687347              4.20048213
       1048.000000             32.47697516              4.21386691
       1050.000000             32.52724296              4.22554654
       1052.000000             32.57783147              4.24101691
       1054.000000             32.62788817              4.25332197
       1056.000000             32.68273795              4.26436301
       1058.000000             32.73527434              4.27954693
       1060.000000             32.79164891              4.29437934
       1062.000000             32.84785417              4.31020874
       1064.000000             32.90297111              4.32258152
       1066.000000             32.95343728              4.33737631
       1068.000000             33.00849490              4.35061637
       1070.000000             33.06087331              4.36316840
       1072.000000             33.11559118              4.37602528
       1074.000000             33.16925355              4.38868462
       1076.000000             33.22229488              4.40375937
       1078.000000             33.28084096              4.41240092
       1080.000000             33.33251628              4.42644592
       1082.000000             33.38540501              4.44068849
       1084.000000             33.44271465              4.45588178
       1086.000000             33.49983299              4.46918395
       1088.000000             33.55598073              4.48411946
       1090.000000             33.61070862              4.49909469
       1092.000000             33.66465302              4.51312329
       1094.000000             33.72197981              4.53019657
       1096.000000             33.77500110              4.54367238
       1098.000000             33.82974031              4.55803264
       1100.000000             33.88532608              4.57378919
       1102.000000             33.93745014              4.58820388
       1104.000000             33.99358594              4.60391263
       1106.000000             34.04910089              4.62104355
       1108.000000             34.10416886              4.63650995
       1110.000000             34.15574781              4.65420216
       1112.000000             34.21042968              4.67340131
       1114.000000             34.26398258              4.68883495
       1116.000000             34.31431581              4.70547950
       1118.000000             34.36731697              4.72189290
       1120.000000             34.41972134              4.73774935
       1122.000000             34.47449546              4.75303717
       1124.000000             34.52435627              4.77325289
       1126.000000             34.57589354              4.78772218
       1128.000000             34.63065183              4.80520866
       1130.000000             34.68412909              4.82442568
       1132.000000             34.73336462              4.84065929
       1134.000000             34.78647940              4.85676382
       1136.000000             34.84027821              4.87680169
       1138.000000             34.89303820              4.89201911
       1140.000000             34.94570674              4.90706155
       1142.000000             34.99923605              4.92805512
       1144.000000             35.04696072              4.94662048
       1146.000000             35.09889059              4.95858489
       1148.000000             35.15485870              4.98145190
       1150.000000             35.20855440              4.99852452
       1152.000000             35.25953611              5.01359357
       1154.000000             35.30926336              5.03098636
       1156.000000             35.36036977              5.05159113
       1158.000000             35.40956286              5.07083391
       1160.000000             35.46733622              5.08907981
       1162.000000             35.52006120              5.10926303
       1164.000000             35.57047465              5.12710553
       1166.000000             35.62366973              5.14419383
       1168.000000             35.67532278              5.16132853
       1170.000000             35.72369148              5.17793735
       1172.000000             35.77577454              5.19352010
       1174.000000             35.82700667              5.21100794
       1176.000000             35.87571822              5.22734023
       1178.000000             35.92590768              5.24166643
       1180.000000             35.97751387              5.26005478
       1182.000000             36.03091628              5.28145108
       1184.000000             36.08538468              5.30190374
       1186.000000             36.14145932              5.31962924
       1188.000000             36.19235000              5.33996215
       1190.000000             36.24673040              5.35864531
       1192.000000             36.30104550              5.37906826
       1194.000000             36.35314653              5.39946984
       1196.000000             36.40387285              5.41470968
       1198.000000             36.45659005              5.43391353
       1200.000000             36.50999701              5.45437975
       1202.000000             36.56099008              5.47367570
       1204.000000             36.61173325              5.49533509
       1206.000000             36.66713899              5.51854240
       1208.000000             36.72026460              5.53548442
       1210.000000             36.77455907              5.55391408
       1212.000000             36.82942740              5.57441779
       1214.000000             36.88408002              5.59266712
       1216.000000             36.93345621              5.61213968
       1218.000000             36.98765326              5.63226029
       1220.000000             37.04138321              5.65121058
       1222.000000             37.10066496              5.67164432
       1224.000000             37.15502033              5.68842408
       1226.000000             37.20943332              5.70856923
       1228.000000             37.26443864              5.72892018
       1230.000000             37.32129789              5.75026057
       1232.000000             37.37416616              5.77138866
       1234.000000             37.42710239              5.78892487
       1236.000000             37.47856128              5.80331053
       1238.000000             37.53300396              5.82128073
       1240.000000             37.58793875              5.83948278
       1242.000000             37.64557055              5.85252806
       1244.000000             37.69601961              5.86652839
       1246.000000             37.75028416              5.88005699
       1248.000000             37.79854769              5.89437022
       1250.000000             37.84837791              5.91319462
       1252.000000             37.89936745              5.92489576
       1254.000000             37.95039309              5.93604455
       1256.000000             38.00315387              5.94671516
