# Ensemble Average Results:
#      Step      Time(ps)      <Temp>      Temp_std         <P>         P_std        <PE>        PE_std        <KE>        KE_std       <Etot>      Etot_std       <Vol>       Vol_std     <Density>   Density_std
    868000.0       1736.0     301.636000       3.690748    2099.844560      98.145617  -21460.105859      11.584580     156.114323       1.911204  -21303.991536      12.674929  116071.444000       0.001953       2.960142       0.000000
    869000.0       1738.0     300.014000       5.305999    2260.998420     496.362220  -21459.271094      11.056499     155.275207       2.746397  -21303.995887      12.678817  116071.444000       0.001953       2.960142       0.000000
    870000.0       1740.0     300.568000       4.269864    1976.955720     467.184724  -21459.557812      10.806221     155.562427       2.209464  -21303.995386      12.659148  116071.444000       0.001953       2.960142       0.000000
    871000.0       1742.0     299.950000       4.700834    1907.024600     422.863654  -21459.203516      10.707752     155.240183       2.432561  -21303.963332      12.659282  116071.444000       0.001953       2.960142       0.000000
    872000.0       1744.0     301.682000       2.350773    2492.908780     563.004293  -21460.134375      12.349834     156.137914       1.216561  -21303.996461      12.668535  116071.444000       0.001953       2.960142       0.000000
    873000.0       1746.0     299.792000       2.570622    2359.583160     196.928544  -21459.170703      11.643658     155.159119       1.329703  -21304.011584      12.684603  116071.444000       0.001953       2.960142       0.000000
    874000.0       1748.0     301.882000       6.872910    2032.638900     546.850900  -21460.224609      10.242320     156.241210       3.555816  -21303.983400      12.673936  116071.444000       0.001953       2.960142       0.000000
    875000.0       1750.0     302.414000       3.083781    2136.570620     290.450471  -21460.512500      11.272804     156.516983       1.596029  -21303.995517      12.665532  116071.444000       0.001953       2.960142       0.000000
    876000.0       1752.0     299.686000       1.957443    2025.975660     481.008721  -21459.087109      13.234062     155.104350       1.013439  -21303.982759      12.682168  116071.444000       0.001953       2.960142       0.000000
    877000.0       1754.0     302.244000       4.915964    2383.854920     291.375177  -21460.402344      11.507017     156.428341       2.543423  -21303.974002      12.687017  116071.444000       0.001953       2.960142       0.000000
    878000.0       1756.0     300.858000       3.502795    2056.251000     224.846695  -21459.682422      11.357122     155.710767       1.812918  -21303.971655      12.684165  116071.444000       0.001953       2.960142       0.000000
    879000.0       1758.0     301.744000       4.061515    2367.416980     310.291243  -21460.153906      11.136281     156.171819       2.101875  -21303.982087      12.672269  116071.444000       0.001953       2.960142       0.000000
    880000.0       1760.0     300.786000       3.546940    2165.067080     376.992602  -21459.648437      11.125212     155.672695       1.834922  -21303.975742      12.660142  116071.444000       0.001953       2.960142       0.000000
    881000.0       1762.0     301.850000       3.525422    1887.121580     233.941284  -21460.211719      12.101270     156.225859       1.824341  -21303.985859      12.675871  116071.444000       0.001953       2.960142       0.000000
    882000.0       1764.0     302.160000       5.196495    2084.345880     208.065960  -21460.378906      11.341898     156.383859       2.689831  -21303.995047      12.676440  116071.444000       0.001953       2.960142       0.000000
    883000.0       1766.0     298.924000       3.560498    2055.270640     165.981278  -21458.693750      11.350079     154.710295       1.844331  -21303.983455      12.668901  116071.444000       0.001953       2.960142       0.000000
    884000.0       1768.0     302.016000       3.298609    1963.859640     349.291714  -21460.295703      11.908507     156.310273       1.706984  -21303.985430      12.673664  116071.444000       0.001953       2.960142       0.000000
    885000.0       1770.0     303.134000       3.383694    1832.487120     199.681134  -21460.882031      11.375880     156.888968       1.752330  -21303.993063      12.674790  116071.444000       0.001953       2.960142       0.000000
    886000.0       1772.0     301.702000       3.148488    2197.529600     249.805185  -21460.139063      11.313596     156.148136       1.630031  -21303.990927      12.673393  116071.444000       0.001953       2.960142       0.000000
    887000.0       1774.0     301.248000       3.522178    1927.018720     424.852567  -21459.905469      12.037484     155.912655       1.822192  -21303.992814      12.660026  116071.444000       0.001953       2.960142       0.000000
    888000.0       1776.0     299.914000       3.937799    2241.978820     258.640818  -21459.213672      10.724850     155.223631       2.038103  -21303.990041      12.683448  116071.444000       0.001953       2.960142       0.000000
    889000.0       1778.0     300.202000       3.254741    1626.851620     526.585957  -21459.352734      11.416124     155.372182       1.684778  -21303.980552      12.661634  116071.444000       0.001953       2.960142       0.000000
    890000.0       1780.0     302.718000       3.714083    2009.324880     524.874469  -21460.660937      11.263877     156.673900       1.922585  -21303.987038      12.683589  116071.444000       0.001953       2.960142       0.000000
    890000.0       1780.0     302.718000       3.714083    2009.324880     524.874469  -21460.660937      11.263877     156.673900       1.922585  -21303.987038      12.683589  116071.444000       0.001953       2.960142       0.000000
    891000.0       1782.0     299.510000       3.031600    2190.624440     496.035996  -21460.866406       9.694214     155.013976       1.569806  -21305.852431      10.744368  116071.444000       0.001953       2.960142       0.000000
    892000.0       1784.0     300.876000       2.346509    2303.599020     183.468944  -21461.484766      11.177142     155.721883       1.214362  -21305.762883      10.641851  116071.444000       0.001953       2.960142       0.000000
    893000.0       1786.0     299.822000       1.277238    2282.079700     300.147058  -21461.364063       9.653382     155.174030       0.661919  -21306.190033      10.261502  116071.444000       0.001953       2.960142       0.000000
    894000.0       1788.0     299.222000       1.464314    2588.894180     410.153769  -21460.687500      10.819827     154.864770       0.758943  -21305.822730      11.198839  116071.444000       0.001953       2.960142       0.000000
    895000.0       1790.0     300.542000       0.588299    2218.445120     481.533125  -21460.675000      10.634195     155.546642       0.304756  -21305.128359      10.547206  116071.444000       0.001953       2.960142       0.000000
    896000.0       1792.0     298.982000       2.718422    2174.837620     320.387481  -21460.469531      10.428169     154.740635       1.407660  -21305.728896      10.585855  116071.444000       0.001953       2.960142       0.000000
    897000.0       1794.0     300.122000       1.750639    2209.814000     343.981769  -21461.188672      10.676299     155.330012       0.906948  -21305.858660      11.177364  116071.444000       0.001953       2.960142       0.000000
    898000.0       1796.0     298.826000       2.264549    2426.688560     632.829166  -21460.461328      10.286981     154.658850       1.170253  -21305.802478      10.428369  116071.444000       0.001953       2.960142       0.000000
    899000.0       1798.0     300.082000       2.145762    2102.692960     361.484365  -21461.022656      11.842052     155.308602       1.111007  -21305.714054      11.006717  116071.444000       0.001953       2.960142       0.000000
    900000.0       1800.0     301.094000       2.991398    2187.371780     206.248511  -21461.464844      10.727282     155.832844       1.549404  -21305.631999      10.911154  116071.444000       0.001953       2.960142       0.000000
    901000.0       1802.0     300.538000       3.441944    2352.497920     198.344001  -21461.560156      10.189817     155.544780       1.782583  -21306.015376      11.560696  116071.444000       0.001953       2.960142       0.000000
    902000.0       1804.0     300.278000       2.633806    1922.541700     263.582634  -21461.326172      12.278357     155.411237       1.363164  -21305.914935      11.473273  116071.444000       0.001953       2.960142       0.000000
    903000.0       1806.0     299.634000       1.727583    2054.863920     183.376575  -21460.752734      11.937609     155.078668       0.894545  -21305.674066      11.317097  116071.444000       0.001953       2.960142       0.000000
    904000.0       1808.0     300.154000       1.815958    2177.064060     171.721378  -21461.059766      12.081172     155.346782       0.939045  -21305.712983      11.587307  116071.444000       0.001953       2.960142       0.000000
    905000.0       1810.0     300.188000       2.379331    2188.061800     367.078332  -21461.182031       9.992821     155.364354       1.232563  -21305.817677      10.851741  116071.444000       0.001953       2.960142       0.000000
    906000.0       1812.0     298.892000       2.105378    2160.808140     178.168171  -21460.458203      11.412636     154.693123       1.090068  -21305.765080      10.463498  116071.444000       0.001953       2.960142       0.000000
    907000.0       1814.0     297.940000       2.147864    2211.536660     440.052962  -21460.190625      11.171232     154.200293       1.112079  -21305.990332      10.627351  116071.444000       0.001953       2.960142       0.000000
    908000.0       1816.0     298.760000       2.075794    2132.426900     499.821833  -21460.607031      11.133840     154.625470       1.074346  -21305.981561      10.667854  116071.444000       0.001953       2.960142       0.000000
    909000.0       1818.0     299.408000       2.089664    2096.891800     208.796898  -21460.592969      11.995681     154.961142       1.080770  -21305.631826      11.046269  116071.444000       0.001953       2.960142       0.000000
    910000.0       1820.0     300.460000       2.493560    2108.065940     351.668109  -21461.329297      10.600527     155.503641       1.290499  -21305.825656      10.929194  116071.444000       0.001953       2.960142       0.000000
    911000.0       1822.0     299.716000       2.246647    2205.216020     313.411527  -21460.840625      11.134511     155.119946       1.161564  -21305.720679      10.429191  116071.444000       0.001953       2.960142       0.000000
    912000.0       1824.0     299.614000       2.377945    2212.101000     169.491696  -21460.539063       9.980699     155.067892       1.230915  -21305.471171      10.642242  116071.444000       0.001953       2.960142       0.000000
