# Ensemble Average Results:
#      Step      Time(ps)      <Temp>      Temp_std         <P>         P_std        <PE>        PE_std        <KE>        KE_std       <Etot>      Etot_std       <Vol>       Vol_std     <Density>   Density_std
   1094000.0       2188.0     301.098000       3.847594    2258.620660     436.983775  -21460.296875      10.080848     155.835499       1.990517  -21304.461376       8.574025  116071.444000       0.001953       2.960142       0.000000
   1095000.0       2190.0     300.818000       4.156091    2179.954500     572.756548  -21460.151172       9.982075     155.690291       2.151013  -21304.460881       8.572138  116071.444000       0.001953       2.960142       0.000000
   1096000.0       2192.0     302.258000       3.240095    2008.992520     189.199652  -21460.903516       9.889694     156.436991       1.676930  -21304.466524       8.566026  116071.444000       0.001953       2.960142       0.000000
   1097000.0       2194.0     302.406000       2.798490    2071.657460     272.802091  -21460.957812       9.100863     156.511683       1.448804  -21304.446129       8.567556  116071.444000       0.001953       2.960142       0.000000
   1098000.0       2196.0     302.782000       3.842106    2177.073060     327.032487  -21461.177734      10.122224     156.707263       1.987768  -21304.470471       8.571336  116071.444000       0.001953       2.960142       0.000000
   1099000.0       2198.0     302.660000       5.657254    1933.725160     598.183713  -21461.097266      10.899601     156.643340       2.928651  -21304.453926       8.581231  116071.444000       0.001953       2.960142       0.000000
   1100000.0       2200.0     302.822000       5.395114    2318.616680     225.528892  -21461.187500      10.306577     156.727521       2.791292  -21304.459979       8.565936  116071.444000       0.001953       2.960142       0.000000
   1101000.0       2202.0     304.026000       5.512348    2180.825300      94.416949  -21461.791797      10.521933     157.351200       2.852181  -21304.440597       8.559665  116071.444000       0.001953       2.960142       0.000000
   1102000.0       2204.0     302.422000       3.836537    2118.797000     418.502711  -21460.984375      10.085931     156.520115       1.984602  -21304.464260       8.571383  116071.444000       0.001953       2.960142       0.000000
   1103000.0       2206.0     303.860000       3.052376    1915.743940     383.584538  -21461.734375       9.198603     157.264500       1.580185  -21304.469875       8.551483  116071.444000       0.001953       2.960142       0.000000
   1104000.0       2208.0     301.596000       1.423230    1982.446100     233.643629  -21460.564453       9.019569     156.093008       0.736174  -21304.471445       8.557967  116071.444000       0.001953       2.960142       0.000000
   1105000.0       2210.0     299.682000       3.760114    2376.045220     431.353707  -21459.555469       9.124207     155.102380       1.945133  -21304.453089       8.554111  116071.444000       0.001953       2.960142       0.000000
   1106000.0       2212.0     301.232000       3.075278    2036.072920     353.204031  -21460.349609       9.532733     155.905759       1.592638  -21304.443850       8.561120  116071.444000       0.001953       2.960142       0.000000
   1107000.0       2214.0     299.648000       3.230804    2164.941220     317.454644  -21459.553906       9.936864     155.085028       1.672686  -21304.468878       8.569960  116071.444000       0.001953       2.960142       0.000000
   1108000.0       2216.0     303.902000       6.739152    2034.409000     578.746902  -21461.744531      11.582911     157.286357       3.487196  -21304.458175       8.571111  116071.444000       0.001953       2.960142       0.000000
   1109000.0       2218.0     303.236000       2.060763    2270.679860     340.180003  -21461.398047       8.457903     156.941987       1.065698  -21304.456060       8.566624  116071.444000       0.001953       2.960142       0.000000
   1110000.0       2220.0     299.772000       4.440709    2040.394140     169.523779  -21459.619531      10.423117     155.148158       2.298023  -21304.471373       8.577828  116071.444000       0.001953       2.960142       0.000000
   1111000.0       2222.0     301.146000       2.000646    2289.096200     507.249695  -21460.306641       9.574368     155.859650       1.035093  -21304.446991       8.587832  116071.444000       0.001953       2.960142       0.000000
   1112000.0       2224.0     301.852000       2.895862    1944.372240     316.907186  -21460.692578       9.823045     156.226111       1.500056  -21304.466467       8.560552  116071.444000       0.001953       2.960142       0.000000
   1113000.0       2226.0     300.180000       3.344255    1989.073840     442.672601  -21459.802734      10.020121     155.359698       1.731312  -21304.443036       8.560622  116071.444000       0.001953       2.960142       0.000000
   1114000.0       2228.0     302.758000       3.803185    2203.160240     332.433866  -21461.159375       9.872640     156.694135       1.967435  -21304.465240       8.573467  116071.444000       0.001953       2.960142       0.000000
   1115000.0       2230.0     300.626000       3.716136    1813.678420     105.525220  -21460.047656       9.340776     155.591117       1.922885  -21304.456539       8.555750  116071.444000       0.001953       2.960142       0.000000
   1116000.0       2232.0     301.670000       3.648918    1923.752740     226.870820  -21460.592578       8.998381     156.132004       1.889209  -21304.460574       8.562932  116071.444000       0.001953       2.960142       0.000000
   1117000.0       2234.0     301.810000       3.026265    1646.937900     303.899131  -21460.672656       8.012618     156.203615       1.566976  -21304.469041       8.571182  116071.444000       0.001953       2.960142       0.000000
   1118000.0       2236.0     302.574000       5.132811    2096.209840     154.842921  -21461.069141      10.272965     156.598542       2.655730  -21304.470598       8.573617  116071.444000       0.001953       2.960142       0.000000
   1119000.0       2238.0     302.686000       2.848793    1940.784140     425.866415  -21461.116016       9.564209     156.656516       1.474663  -21304.459499       8.562027  116071.444000       0.001953       2.960142       0.000000
   1120000.0       2240.0     302.814000       2.754535    1993.647880     365.058736  -21461.170313       9.610817     156.722667       1.425730  -21304.447646       8.594012  116071.444000       0.001953       2.960142       0.000000
   1121000.0       2242.0     301.424000       2.241139    2044.138860     253.907247  -21460.464063       8.969611     156.003113       1.160530  -21304.460949       8.585243  116071.444000       0.001953       2.960142       0.000000
   1122000.0       2244.0     303.320000       4.444003    2082.215320     308.418064  -21461.435547       8.977749     156.985018       2.299073  -21304.450529       8.555074  116071.444000       0.001953       2.960142       0.000000
   1123000.0       2246.0     299.728000       5.349536    1875.097280     389.521031  -21459.582812      10.297039     155.125977       2.768990  -21304.456835       8.564464  116071.444000       0.001953       2.960142       0.000000
   1124000.0       2248.0     301.452000       6.294485    1991.072320     628.290088  -21460.486328      11.388090     156.018903       3.258168  -21304.467425       8.564776  116071.444000       0.001953       2.960142       0.000000
   1125000.0       2250.0     303.220000       3.065296    1669.990420     257.571989  -21461.378906       9.557072     156.934526       1.587151  -21304.444381       8.567408  116071.444000       0.001953       2.960142       0.000000
   1126000.0       2252.0     300.940000       3.289152    2007.014740     209.632770  -21460.198047       9.684967     155.752602       1.702321  -21304.445445       8.559100  116071.444000       0.001953       2.960142       0.000000
   1127000.0       2254.0     300.900000       5.409558    1926.459540     379.257373  -21460.177343      10.725977     155.733472       2.799833  -21304.443871       8.568620  116071.444000       0.001953       2.960142       0.000000
   1128000.0       2256.0     301.518000       3.350274    2066.851380     511.713563  -21460.503516       9.121343     156.051515       1.733451  -21304.452000       8.570344  116071.444000       0.001953       2.960142       0.000000
   1129000.0       2258.0     304.628000       4.332636    2205.202360     383.738436  -21462.126953      10.581508     157.661796       2.242798  -21304.465157       8.565717  116071.444000       0.001953       2.960142       0.000000
   1130000.0       2260.0     302.252000       4.444360    2000.721100     196.738021  -21460.903125      10.820337     156.432241       2.300599  -21304.470884       8.561237  116071.444000       0.001953       2.960142       0.000000
   1131000.0       2262.0     304.944000       5.416278    2003.752280     152.883557  -21462.298047      11.229142     157.825251       2.802627  -21304.472796       8.561471  116071.444000       0.001953       2.960142       0.000000
   1132000.0       2264.0     303.842000       3.956875    2257.923120     306.667375  -21461.703125      10.351111     157.255606       2.047708  -21304.447519       8.572579  116071.444000       0.001953       2.960142       0.000000
   1133000.0       2266.0     304.124000       2.380963    1990.906980     358.588288  -21461.866406       9.549072     157.401252       1.233373  -21304.465154       8.569161  116071.444000       0.001953       2.960142       0.000000
   1134000.0       2268.0     302.978000       4.991919    2274.033940     239.534661  -21461.280859       9.669263     156.808003       2.583186  -21304.472856       8.560649  116071.444000       0.001953       2.960142       0.000000
   1135000.0       2270.0     303.248000       4.168057    2121.423700     227.705250  -21461.396094       9.785742     156.949073       2.157130  -21304.447021       8.569861  116071.444000       0.001953       2.960142       0.000000
   1136000.0       2272.0     303.532000       1.989134    1970.647120     318.393474  -21461.544531       9.470686     157.095298       1.028806  -21304.449233       8.575139  116071.444000       0.001953       2.960142       0.000000
   1137000.0       2274.0     304.040000       5.366861    1983.380940     359.960109  -21461.800000      11.024282     157.357238       2.778806  -21304.442762       8.581211  116071.444000       0.001953       2.960142       0.000000
   1138000.0       2276.0     300.722000       5.441461    2004.221200     389.715316  -21460.111328      10.802657     155.640588       2.814925  -21304.470740       8.566221  116071.444000       0.001953       2.960142       0.000000
   1139000.0       2278.0     302.352000       3.945932    2210.974140     568.535990  -21460.941016      10.374974     156.485178       2.042835  -21304.455838       8.568916  116071.444000       0.001953       2.960142       0.000000
   1140000.0       2280.0     301.452000       4.618426    1812.999100     472.665113  -21460.470313      10.637824     156.019423       2.390923  -21304.450890       8.585746  116071.444000       0.001953       2.960142       0.000000
   1141000.0       2282.0     303.082000       3.428092    2174.812160     245.203863  -21461.313281       9.259275     156.861237       1.774289  -21304.452044       8.559402  116071.444000       0.001953       2.960142       0.000000
   1142000.0       2284.0     302.818000       5.612498    1708.100160     522.367318  -21461.197656      10.590746     156.726917       2.903660  -21304.470740       8.569370  116071.444000       0.001953       2.960142       0.000000
   1143000.0       2286.0     302.580000       5.921267    2029.548580     144.145251  -21461.062891      11.366192     156.601623       3.063973  -21304.461268       8.562478  116071.444000       0.001953       2.960142       0.000000
   1144000.0       2288.0     305.408000       4.001612    2148.660740     179.969642  -21462.516406       9.576532     158.065657       2.070745  -21304.450749       8.562780  116071.444000       0.001953       2.960142       0.000000
   1145000.0       2290.0     303.318000       2.400662    2001.917560     217.719792  -21461.446484       9.728120     156.983636       1.242776  -21304.462848       8.562656  116071.444000       0.001953       2.960142       0.000000
   1146000.0       2292.0     302.108000       4.199783    1935.008640     493.070395  -21460.821094      10.373332     156.359183       2.174249  -21304.461911       8.569378  116071.444000       0.001953       2.960142       0.000000
   1147000.0       2294.0     301.614000       5.336649    2164.502000     301.753963  -21460.564844      10.578657     156.103029       2.762233  -21304.461815       8.544670  116071.444000       0.001953       2.960142       0.000000
   1148000.0       2296.0     301.770000       2.314260    2215.482200     161.295875  -21460.628515       9.330270     156.182865       1.198225  -21304.445650       8.569931  116071.444000       0.001953       2.960142       0.000000
   1149000.0       2298.0     303.816000       1.779130    2201.349340     435.652539  -21461.700000       8.867095     157.242023       0.921535  -21304.457977       8.566794  116071.444000       0.001953       2.960142       0.000000
   1150000.0       2300.0     303.166000       2.782550    2183.172540     496.622777  -21461.373047       9.664273     156.905328       1.440867  -21304.467719       8.560881  116071.444000       0.001953       2.960142       0.000000
   1151000.0       2302.0     303.496000       3.672387    1947.763020     235.731011  -21461.535937       9.874391     157.076444       1.900471  -21304.459494       8.568951  116071.444000       0.001953       2.960142       0.000000
   1152000.0       2304.0     303.994000       4.150164    2276.368980     196.755200  -21461.789062      10.417142     157.334407       2.148383  -21304.454656       8.565383  116071.444000       0.001953       2.960142       0.000000
   1153000.0       2306.0     303.810000       4.014598    2396.842820     335.687697  -21461.691406       9.805609     157.238492       2.077942  -21304.452914       8.564772  116071.444000       0.001953       2.960142       0.000000
   1154000.0       2308.0     302.310000       3.982246    1672.504920     144.102988  -21460.927734      10.085557     156.461856       2.060606  -21304.465878       8.561289  116071.444000       0.001953       2.960142       0.000000
   1155000.0       2310.0     302.976000       3.018812    1867.535380     405.841468  -21461.263281       8.546681     156.806148       1.562252  -21304.457134       8.566519  116071.444000       0.001953       2.960142       0.000000
   1156000.0       2312.0     302.468000       3.874570    1881.113800     273.085964  -21461.003906      10.220623     156.544845       2.004543  -21304.459061       8.556481  116071.444000       0.001953       2.960142       0.000000
   1157000.0       2314.0     304.836000       1.812022    2142.814920     365.191389  -21462.230078       8.523695     157.768480       0.938051  -21304.461598       8.572176  116071.444000       0.001953       2.960142       0.000000
   1158000.0       2316.0     302.036000       4.597967    2207.863860     225.743069  -21460.787891      10.261024     156.321152       2.379364  -21304.466739       8.547127  116071.444000       0.001953       2.960142       0.000000
